t	Voltage
23	-1.845198
23	-1.844666
23	-1.844226
23	-1.843717
23	-1.843329
23	-1.842927
23	-1.842587
23	-1.842224
23	-1.841988
23	-1.841732
23	-1.841541
23	-1.841385
23	-1.841213
23	-1.841124
23	-1.840996
23	-1.840822
23	-1.84072
23	-1.840702
23	-1.840792
23	-1.841122
23	-1.841543
23	-1.842096
23	-1.842658
23	-1.843198
23	-1.84367
23	-1.844052
23	-1.844371
23	-1.84461
23	-1.84478
23	-1.844906
23	-1.844999
23	-1.84504
23	-1.84505
23	-1.845048
23	-1.845009
23	-1.844956
23	-1.844993
23	-1.845069
23	-1.845245
23	-1.845473
23	-1.845765
23	-1.845992
23	-1.846143
23	-1.846157
23	-1.846155
23	-1.846038
23	-1.845868
23	-1.845705
23	-1.845515
23	-1.845316
23	-1.845161
23	-1.845019
23	-1.844904
23	-1.844821
23	-1.844753
23	-1.844613
23	-1.844419
23	-1.844136
23	-1.843813
23	-1.843476
23	-1.843151
23	-1.842839
23	-1.842625
23	-1.842441
23	-1.842332
23	-1.842272
23	-1.842271
23	-1.84237
23	-1.842492
23	-1.842671
23	-1.842847
23	-1.843051
23	-1.843294
23	-1.843546
23	-1.843863
23	-1.844257
23	-1.844632
23	-1.845007
23	-1.845346
23	-1.84558
23	-1.845823
23	-1.845992
23	-1.846133
23	-1.846232
23	-1.846374
23	-1.846495
23	-1.846617
23	-1.84674
23	-1.846879
23	-1.847017
23	-1.847132
23	-1.847242
23	-1.847265
23	-1.847219
23	-1.847027
23	-1.846754
23	-1.846381
23	-1.845988
23	-1.845538
23	-1.84509
23	-1.844621
23	-1.844174
23	-1.843771
23	-1.843342
23	-1.842963
23	-1.842577
23	-1.842251
23	-1.841929
23	-1.841647
23	-1.841366
23	-1.84112
23	-1.840914
23	-1.840769
23	-1.84069
23	-1.840672
23	-1.840789
23	-1.84103
23	-1.841396
23	-1.841881
23	-1.842419
23	-1.842977
23	-1.843524
23	-1.843938
23	-1.844312
23	-1.84459
23	-1.844792
23	-1.844862
23	-1.844925
23	-1.844905
23	-1.844869
23	-1.844783
23	-1.844689
23	-1.844634
23	-1.844625
23	-1.844677
23	-1.844795
23	-1.845025
23	-1.845304
23	-1.845618
23	-1.845888
23	-1.846058
23	-1.846146
23	-1.846143
23	-1.846109
23	-1.846062
23	-1.845976
23	-1.845963
23	-1.845943
23	-1.845939
23	-1.845969
23	-1.846013
23	-1.846069
23	-1.846068
23	-1.846012
23	-1.845879
23	-1.845627
23	-1.845294
23	-1.844926
23	-1.844571
23	-1.844179
23	-1.843861
23	-1.843618
23	-1.843375
23	-1.843195
23	-1.843015
23	-1.842918
23	-1.84277
23	-1.842641
23	-1.842532
23	-1.842391
23	-1.842292
23	-1.842246
23	-1.84222
23	-1.842318
23	-1.842549
23	-1.842878
23	-1.843289
23	-1.843743
23	-1.844205
23	-1.844654
23	-1.845014
23	-1.845385
23	-1.845652
23	-1.845892
23	-1.846096
23	-1.846264
23	-1.84639
23	-1.846479
23	-1.846561
23	-1.846609
23	-1.846692
23	-1.846739
23	-1.846861
23	-1.847008
23	-1.847134
23	-1.847222
23	-1.847215
23	-1.84711
23	-1.84689
23	-1.846583
23	-1.846197
23	-1.845759
23	-1.845305
23	-1.844847
23	-1.844387
23	-1.843992
23	-1.843583
23	-1.843195
23	-1.842885
23	-1.842562
23	-1.842266
23	-1.841959
23	-1.841708
23	-1.841448
23	-1.841248
23	-1.841064
23	-1.840966
23	-1.840941
23	-1.841001
23	-1.841191
23	-1.841514
23	-1.841973
23	-1.842517
23	-1.843092
23	-1.843599
23	-1.844074
23	-1.844436
23	-1.844754
23	-1.844959
23	-1.845097
23	-1.845183
23	-1.845212
23	-1.845173
23	-1.845113
23	-1.845039
23	-1.845
23	-1.844957
23	-1.844979
23	-1.845103
23	-1.845303
23	-1.845572
23	-1.84586
23	-1.846108
23	-1.846267
23	-1.846339
23	-1.846304
23	-1.846193
23	-1.846087
23	-1.845937
23	-1.845831
23	-1.845765
23	-1.845688
23	-1.845672
23	-1.845672
23	-1.845642
23	-1.845609
23	-1.84552
23	-1.845357
23	-1.845103
23	-1.844789
23	-1.844416
23	-1.844055
23	-1.843727
23	-1.843437
23	-1.843246
23	-1.84309
23	-1.842983
23	-1.842927
23	-1.842893
23	-1.842883
23	-1.842896
23	-1.842905
23	-1.842891
23	-1.84292
23	-1.842989
23	-1.84314
23	-1.843378
23	-1.843729
23	-1.8441
23	-1.844533
23	-1.84494
23	-1.845311
23	-1.845625
23	-1.845866
23	-1.846095
23	-1.846313
23	-1.846461
23	-1.846642
23	-1.846792
23	-1.846915
23	-1.84702
23	-1.847104
23	-1.847241
23	-1.847343
23	-1.847455
23	-1.847544
23	-1.847536
23	-1.847442
23	-1.847271
23	-1.846961
23	-1.846576
23	-1.84611
23	-1.845657
23	-1.845172
23	-1.8447
23	-1.844209
23	-1.843735
23	-1.843341
23	-1.842926
23	-1.842548
23	-1.842213
23	-1.841895
23	-1.841583
23	-1.841339
23	-1.84111
23	-1.840931
23	-1.840798
23	-1.840725
23	-1.840745
23	-1.840871
23	-1.841113
23	-1.841506
23	-1.841997
23	-1.842582
23	-1.843145
23	-1.84368
23	-1.844079
23	-1.844391
23	-1.844676
23	-1.844788
23	-1.844876
23	-1.844876
23	-1.844853
23	-1.844782
23	-1.84471
23	-1.844615
23	-1.844523
23	-1.844517
23	-1.844588
23	-1.844721
23	-1.844956
23	-1.845269
23	-1.845605
23	-1.845905
23	-1.84608
23	-1.846189
23	-1.84623
23	-1.84622
23	-1.846219
23	-1.846187
23	-1.846218
23	-1.846251
23	-1.84631
23	-1.846359
23	-1.846434
23	-1.846523
23	-1.846539
23	-1.846516
23	-1.846383
23	-1.846159
23	-1.845821
23	-1.845463
23	-1.845069
23	-1.844661
23	-1.844325
23	-1.844023
23	-1.843721
23	-1.843461
23	-1.843219
23	-1.843004
23	-1.842813
23	-1.842575
23	-1.842402
23	-1.842186
23	-1.842007
23	-1.841859
23	-1.841768
23	-1.841765
23	-1.841883
23	-1.842127
23	-1.842483
23	-1.842906
23	-1.843405
23	-1.843887
23	-1.844356
23	-1.84475
23	-1.84512
23	-1.84543
23	-1.845654
23	-1.845844
23	-1.845995
23	-1.846066
23	-1.846125
23	-1.84612
23	-1.846142
23	-1.846149
23	-1.846201
23	-1.846282
23	-1.846447
23	-1.846615
23	-1.846795
23	-1.846919
23	-1.84695
23	-1.84683
23	-1.846614
23	-1.84634
23	-1.845977
23	-1.845614
23	-1.845207
23	-1.844843
23	-1.844498
23	-1.844192
23	-1.843914
23	-1.843634
23	-1.843376
23	-1.843109
23	-1.842828
23	-1.842535
23	-1.842271
23	-1.841991
23	-1.841758
23	-1.841617
23	-1.841479
23	-1.841452
23	-1.841559
23	-1.841782
23	-1.842074
23	-1.842484
23	-1.842963
23	-1.84346
23	-1.843952
23	-1.844421
23	-1.844812
23	-1.845167
23	-1.845439
23	-1.845639
23	-1.845773
23	-1.845823
23	-1.845845
23	-1.845827
23	-1.845817
23	-1.845799
23	-1.845826
23	-1.845876
23	-1.845992
23	-1.846179
23	-1.846402
23	-1.846593
23	-1.846722
23	-1.846733
23	-1.846665
23	-1.846461
23	-1.846169
23	-1.845876
23	-1.845537
23	-1.845228
23	-1.844948
23	-1.844709
23	-1.844465
23	-1.84427
23	-1.844107
23	-1.843864
23	-1.84365
23	-1.843372
23	-1.843081
23	-1.842788
23	-1.84249
23	-1.842255
23	-1.842042
23	-1.841972
23	-1.841934
23	-1.841995
23	-1.842173
23	-1.842448
23	-1.842795
23	-1.843205
23	-1.84362
23	-1.844054
23	-1.844442
23	-1.844848
23	-1.845234
23	-1.845558
23	-1.845808
23	-1.846014
23	-1.846143
23	-1.846237
23	-1.846261
23	-1.846284
23	-1.846314
23	-1.846365
23	-1.846451
23	-1.846549
23	-1.846723
23	-1.846885
23	-1.847026
23	-1.847098
23	-1.847076
23	-1.846937
23	-1.846681
23	-1.846324
23	-1.845939
23	-1.845506
23	-1.845116
23	-1.844734
23	-1.844359
23	-1.844005
23	-1.8437
23	-1.843388
23	-1.843078
23	-1.842785
23	-1.842488
23	-1.84222
23	-1.84193
23	-1.84168
23	-1.841467
23	-1.841322
23	-1.841242
23	-1.84126
23	-1.841405
23	-1.841634
23	-1.842004
23	-1.842468
23	-1.843015
23	-1.843508
23	-1.843997
23	-1.844466
23	-1.844826
23	-1.845116
23	-1.845351
23	-1.845486
23	-1.845581
23	-1.845589
23	-1.845592
23	-1.845529
23	-1.845506
23	-1.84544
23	-1.845475
23	-1.845577
23	-1.845703
23	-1.84594
23	-1.846176
23	-1.846414
23	-1.846532
23	-1.846551
23	-1.846518
23	-1.846335
23	-1.846105
23	-1.845862
23	-1.845631
23	-1.845417
23	-1.845214
23	-1.845054
23	-1.84494
23	-1.84482
23	-1.844706
23	-1.844569
23	-1.844367
23	-1.844096
23	-1.843781
23	-1.843464
23	-1.843141
23	-1.842874
23	-1.842656
23	-1.842497
23	-1.84243
23	-1.842463
23	-1.842557
23	-1.842732
23	-1.842946
23	-1.843212
23	-1.843474
23	-1.843764
23	-1.844054
23	-1.84438
23	-1.844714
23	-1.8451
23	-1.845431
23	-1.845728
23	-1.845984
23	-1.846174
23	-1.846335
23	-1.846441
23	-1.846532
23	-1.846652
23	-1.846743
23	-1.846859
23	-1.846998
23	-1.847126
23	-1.847279
23	-1.847351
23	-1.847405
23	-1.847376
23	-1.847257
23	-1.847012
23	-1.846715
23	-1.846297
23	-1.845857
23	-1.84538
23	-1.844922
23	-1.844458
23	-1.844084
23	-1.843662
23	-1.843258
23	-1.842895
23	-1.842549
23	-1.842218
23	-1.841899
23	-1.841628
23	-1.84139
23	-1.841179
23	-1.841015
23	-1.840902
23	-1.840875
23	-1.840933
23	-1.841117
23	-1.841456
23	-1.841894
23	-1.842416
23	-1.842976
23	-1.843502
23	-1.843996
23	-1.844368
23	-1.844691
23	-1.844885
23	-1.845024
23	-1.845097
23	-1.845089
23	-1.845059
23	-1.844952
23	-1.844909
23	-1.844816
23	-1.844791
23	-1.844804
23	-1.844908
23	-1.845092
23	-1.845393
23	-1.845674
23	-1.845937
23	-1.84616
23	-1.846247
23	-1.846276
23	-1.846227
23	-1.846155
23	-1.846078
23	-1.846031
23	-1.84597
23	-1.845975
