t	Voltage
428	14.8223
428	14.82975
428	14.83752
428	14.84557
428	14.85353
428	14.85963
428	14.69099
428	14.23697
428	13.78497
428	13.31945
428	12.91753
428	12.54206
428	12.18209
428	11.8566
428	11.50445
428	11.17598
428	10.85553
428	10.57243
428	10.38397
428	10.3324
428	10.45075
428	10.74181
428	11.18315
428	11.73385
428	12.38997
428	12.99659
428	13.59804
428	14.14251
428	14.60697
428	14.86674
428	14.86626
428	14.86282
428	14.85931
428	14.85705
428	14.85533
428	14.85438
428	14.85364
428	14.85247
428	14.85051
428	14.84761
428	14.8438
428	14.83951
428	14.83605
428	14.83304
428	14.83188
428	14.83148
428	14.83228
428	14.83363
428	14.83585
428	14.83801
428	14.84079
428	14.84332
428	14.84566
428	14.84743
428	14.8495
428	14.85182
428	14.85424
428	14.85778
428	14.86086
428	14.8586
428	14.61699
428	14.26226
428	13.87098
428	13.54326
428	13.24807
428	13.00726
428	12.8268
428	12.70823
428	12.66808
428	12.6953
428	12.78208
428	12.92344
428	13.12365
428	13.37215
428	13.68451
428	14.06181
428	14.51673
428	14.86096
428	14.86452
428	14.85838
428	14.85214
428	14.84634
428	14.8416
428	14.83772
428	14.83437
428	14.83116
428	14.82856
428	14.82596
428	14.82338
428	14.82099
428	14.81882
428	14.81699
428	14.81525
428	14.81477
428	14.81511
428	14.81727
428	14.82007
428	14.82473
428	14.83006
428	14.83624
428	14.8434
428	14.85052
428	14.85721
428	14.86028
428	14.5792
428	14.07443
428	13.59205
428	13.10222
428	12.61678
428	12.13611
428	11.66335
428	11.19143
428	10.7527
428	10.36025
428	10.03341
428	9.7851
428	9.673013
428	9.704828
428	9.898259
428	10.2557
428	10.77878
428	11.39001
428	12.04222
428	12.7025
428	13.36633
428	13.90243
428	14.35998
428	14.69428
428	14.86315
428	14.86702
428	14.86612
428	14.86558
428	14.86503
428	14.86477
428	14.86407
428	14.86314
428	14.86124
428	14.85807
428	14.85368
428	14.84833
428	14.84397
428	14.84021
428	14.83792
428	14.83648
428	14.83578
428	14.83568
428	14.83586
428	14.83611
428	14.83603
428	14.83584
428	14.8352
428	14.83431
428	14.83383
428	14.83381
428	14.83442
428	14.83644
428	14.83966
428	14.84462
428	14.84978
428	14.85515
428	14.85998
428	14.85934
428	14.63273
428	14.34718
428	14.06658
428	13.8068
428	13.56108
428	13.31212
428	13.07341
428	12.84908
428	12.63242
428	12.42227
428	12.2674
428	12.18116
428	12.19459
428	12.33125
428	12.617
428	12.99369
428	13.45963
428	13.97657
428	14.51105
428	14.86745
428	14.86391
428	14.85708
428	14.85052
428	14.84482
428	14.8401
428	14.83623
428	14.83348
428	14.83089
428	14.82881
428	14.82713
428	14.82534
428	14.82332
428	14.82093
428	14.81897
428	14.81742
428	14.81729
428	14.8182
428	14.82111
428	14.82454
428	14.82951
428	14.83534
428	14.84146
428	14.84941
428	14.85625
428	14.86093
428	14.7086
428	14.2801
428	13.80645
428	13.34231
428	12.89411
428	12.44371
428	11.96408
428	11.53122
428	11.11474
428	10.72552
428	10.39513
428	10.12713
428	9.991168
428	9.994813
428	10.15778
428	10.48454
428	10.98991
428	11.56451
428	12.20203
428	12.8557
428	13.48344
428	14.08826
428	14.56112
428	14.85987
428	14.86785
428	14.86482
428	14.86275
428	14.86137
428	14.86052
428	14.85994
428	14.85921
428	14.85821
428	14.85621
428	14.85288
428	14.84838
428	14.84394
428	14.83986
428	14.83652
428	14.83462
428	14.83395
428	14.83425
428	14.83493
428	14.83627
428	14.83739
428	14.83864
428	14.8396
428	14.84017
428	14.84044
428	14.84108
428	14.84147
428	14.84288
428	14.8456
428	14.84917
428	14.85359
428	14.85828
428	14.86127
428	14.71398
428	14.40754
428	14.11184
428	13.85
428	13.63655
428	13.45179
428	13.31827
428	13.21198
428	13.12769
428	13.05984
428	13.01105
428	13.00053
428	13.04607
428	13.17311
428	13.41633
428	13.7387
428	14.15049
428	14.59746
428	14.86653
428	14.8627
428	14.85606
428	14.84964
428	14.84378
428	14.83852
428	14.83431
428	14.83067
428	14.82777
428	14.82474
428	14.8221
428	14.81978
428	14.81772
428	14.8157
428	14.81398
428	14.81276
428	14.81236
428	14.81338
428	14.81534
428	14.81892
428	14.82374
428	14.8293
428	14.83597
428	14.84295
428	14.85078
428	14.85822
428	14.84012
428	14.40861
428	13.90549
428	13.36236
428	12.86978
428	12.3776
428	11.89231
428	11.41041
428	10.92345
428	10.46828
428	10.07242
428	9.752366
428	9.525066
428	9.434204
428	9.493351
428	9.720643
428	10.1167
428	10.67141
428	11.30923
428	11.97062
428	12.62457
428	13.2718
428	13.79257
428	14.23154
428	14.55435
428	14.76778
428	14.86225
428	14.86655
428	14.86673
428	14.86642
428	14.86636
428	14.8664
428	14.86608
428	14.86455
428	14.86166
428	14.85706
428	14.85202
428	14.84719
428	14.843
428	14.83986
428	14.83791
428	14.83664
428	14.83558
428	14.83501
428	14.83421
428	14.83317
428	14.83189
428	14.83071
428	14.82944
428	14.82836
428	14.8278
428	14.82768
428	14.82935
428	14.83221
428	14.83601
428	14.8414
428	14.8471
428	14.85318
428	14.85846
428	14.86123
428	14.73523
428	14.42118
428	14.0791
428	13.74439
428	13.42118
428	13.09434
428	12.7504
428	12.41824
428	12.11272
428	11.83551
428	11.61501
428	11.46656
428	11.44228
428	11.55421
428	11.80782
428	12.21869
428	12.6952
428	13.24628
428	13.82912
428	14.41131
428	14.8645
428	14.86502
428	14.8586
428	14.85264
428	14.84774
428	14.84364
428	14.84106
428	14.83912
428	14.83778
428	14.83624
428	14.83453
428	14.83251
428	14.83016
428	14.82722
428	14.82484
428	14.82311
428	14.82266
428	14.82331
428	14.82574
428	14.82907
428	14.83346
428	14.83843
428	14.84401
428	14.85042
428	14.85583
428	14.86046
428	14.86
428	14.64452
428	14.28984
428	13.92842
428	13.54923
428	13.15218
428	12.74836
428	12.31922
428	11.94416
428	11.6006
428	11.31828
428	11.11667
428	11.02097
428	11.06087
428	11.24431
428	11.56708
428	12.01089
428	12.58466
428	13.16594
428	13.77748
428	14.372
428	14.84986
428	14.86649
428	14.8604
428	14.85486
428	14.85102
428	14.84817
428	14.8461
428	14.84472
428	14.84367
428	14.84231
428	14.84079
428	14.83872
428	14.83556
428	14.83254
428	14.8293
428	14.82693
428	14.82609
428	14.82691
428	14.82874
428	14.83214
428	14.83603
428	14.84027
428	14.84497
428	14.84967
428	14.85421
428	14.85834
428	14.86155
428	14.8624
428	14.76433
428	14.49687
428	14.1726
428	13.79505
428	13.40499
428	13.03053
428	12.60528
428	12.24021
428	11.99491
428	11.81979
428	11.75387
428	11.80336
428	11.96942
428	12.2461
428	12.64925
428	13.09279
428	13.60258
428	14.14402
428	14.677
428	14.86752
428	14.86152
428	14.85487
