t	Voltage
19	7.74283
19	7.484933
19	7.216531
19	6.934867
19	6.666039
19	6.399265
19	6.14405
19	5.870189
19	5.648182
19	5.427331
19	5.228087
19	5.042998
19	4.857151
19	4.705647
19	4.544272
19	4.382925
19	4.223885
19	4.100717
19	4.041466
19	4.062973
19	4.170767
19	4.362145
19	4.611276
19	4.890854
19	5.178869
19	5.467216
19	5.721466
19	5.947946
19	6.149956
19	6.320459
19	6.469475
19	6.583882
19	6.669702
19	6.728955
19	6.768807
19	6.792875
19	6.822416
19	6.87345
19	6.957198
19	7.075926
19	7.212676
19	7.34826
19	7.461018
19	7.540204
19	7.572506
19	7.565258
19	7.52623
19	7.462508
19	7.382051
19	7.29393
19	7.204656
19	7.121758
19	7.044761
19	6.978867
19	6.912305
19	6.833303
19	6.729354
19	6.591733
19	6.425634
19	6.240246
19	6.044191
19	5.841158
19	5.660007
19	5.497373
19	5.360559
19	5.253775
19	5.175943
19	5.140087
19	5.138239
19	5.166485
19	5.220036
19	5.29794
19	5.398618
19	5.526886
19	5.694228
19	5.884699
19	6.102027
19	6.330684
19	6.556716
19	6.776135
19	6.961372
19	7.123941
19	7.268091
19	7.393739
19	7.514023
19	7.618413
19	7.720836
19	7.820619
19	7.919291
19	8.018353
19	8.10562
19	8.180198
19	8.231735
19	8.243807
19	8.20481
19	8.110339
19	7.964819
19	7.778758
19	7.562111
19	7.316949
19	7.072114
19	6.820359
19	6.561618
19	6.303916
19	6.037215
19	5.778902
19	5.527825
19	5.282928
19	5.026851
19	4.794636
19	4.566421
19	4.354693
19	4.157561
19	3.977789
19	3.846606
19	3.767627
19	3.755367
19	3.823942
19	3.972619
19	4.195862
19	4.47226
19	4.770678
19	5.085899
19	5.360897
19	5.613772
19	5.831574
19	6.01415
19	6.165531
19	6.272994
19	6.339011
19	6.377415
19	6.398076
19	6.407195
19	6.418674
19	6.448659
19	6.511295
19	6.611239
19	6.747511
19	6.907527
19	7.072669
19	7.21263
19	7.313596
19	7.377769
19	7.41165
19	7.420555
19	7.41655
19	7.40996
19	7.407247
19	7.413899
19	7.430385
19	7.453177
19	7.476679
19	7.492558
19	7.484327
19	7.439859
19	7.348944
19	7.212317
19	7.037514
19	6.842159
19	6.643052
19	6.445887
19	6.255376
19	6.082241
19	5.929749
19	5.791638
19	5.657132
19	5.536839
19	5.420153
19	5.303463
19	5.191113
19	5.081172
19	4.989448
19	4.924309
19	4.901036
19	4.934753
19	5.032618
19	5.192748
19	5.400083
19	5.638438
19	5.900903
19	6.151253
19	6.393745
19	6.623946
19	6.836442
19	7.03813
19	7.202477
19	7.344462
19	7.462827
19	7.561428
19	7.64431
19	7.715174
19	7.784088
19	7.859971
19	7.948487
19	8.034636
19	8.108641
19	8.149379
19	8.140322
19	8.076632
19	7.958019
19	7.793961
19	7.593793
19	7.358439
19	7.120572
19	6.871771
19	6.620607
19	6.371809
19	6.119886
19	5.878127
19	5.646194
19	5.416494
19	5.178058
19	4.954993
19	4.737197
19	4.526706
19	4.332057
19	4.150886
19	4.01523
19	3.927125
19	3.901913
19	3.951938
19	4.084819
19	4.292357
19	4.554226
19	4.846298
19	5.15191
19	5.442714
19	5.702728
19	5.93544
19	6.142407
19	6.304896
19	6.42193
19	6.505287
19	6.560769
19	6.589409
19	6.604474
19	6.619058
19	6.648411
19	6.706608
19	6.797551
19	6.923937
19	7.072425
19	7.22296
19	7.353436
19	7.442496
19	7.486055
19	7.492511
19	7.471442
19	7.433424
19	7.387912
19	7.345078
19	7.310475
19	7.285385
19	7.271775
19	7.261139
19	7.245115
19	7.209029
19	7.142719
19	7.034831
19	6.88729
19	6.709403
19	6.508486
19	6.31523
19	6.129752
19	5.960709
19	5.814528
19	5.687427
19	5.590232
19	5.514333
19	5.454629
19	5.403526
19	5.364527
19	5.333459
19	5.314346
19	5.315179
19	5.349446
19	5.428262
19	5.561014
19	5.741967
19	5.955845
19	6.195988
19	6.423181
19	6.644
19	6.852421
19	7.047285
19	7.230237
19	7.393369
19	7.536557
19	7.665907
19	7.785769
19	7.891788
19	7.985062
19	8.072009
19	8.159834
19	8.237517
19	8.304457
19	8.345572
19	8.34322
19	8.286506
19	8.177536
19	8.018423
19	7.81982
19	7.589643
19	7.33392
19	7.06837
19	6.797436
19	6.520972
19	6.235425
19	5.966328
19	5.703827
19	5.446567
19	5.193885
19	4.940205
19	4.703439
19	4.475183
19	4.260168
19	4.05082
19	3.883926
19	3.757075
19	3.685087
19	3.684019
19	3.764622
19	3.934322
19	4.177581
19	4.469655
19	4.790304
19	5.084918
19	5.357562
19	5.601327
19	5.806658
19	5.982256
19	6.110714
19	6.201118
19	6.256659
19	6.290083
19	6.30175
19	6.305364
19	6.314571
19	6.347569
19	6.413563
19	6.521827
19	6.668267
19	6.837558
19	7.012179
19	7.162964
19	7.277497
19	7.360355
19	7.418774
19	7.454528
19	7.480153
19	7.504417
19	7.533311
19	7.571626
19	7.615993
19	7.663963
19	7.709933
19	7.747275
19	7.756474
19	7.727382
19	7.648599
19	7.520228
19	7.349069
19	7.154788
19	6.949715
19	6.743306
19	6.533194
19	6.34349
19	6.162908
19	5.98829
19	5.818386
19	5.645088
19	5.479382
19	5.315049
19	5.153926
19	4.988025
19	4.842925
19	4.718289
19	4.629294
19	4.588516
19	4.609143
19	4.702896
19	4.863017
19	5.07623
19	5.335956
19	5.598884
19	5.868307
19	6.131692
19	6.37955
19	6.617177
19	6.81309
19	6.979278
19	7.113251
19	7.219357
19	7.303053
19	7.362236
19	7.411372
19	7.462541
19	7.525585
19	7.610469
19	7.710082
19	7.815269
19	7.905045
19	7.960263
19	7.960119
19	7.904787
19	7.799323
19	7.653075
19	7.475416
19	7.28298
19	7.081985
19	6.879423
19	6.672214
19	6.481704
19	6.298149
19	6.115412
19	5.930123
19	5.728774
19	5.53275
19	5.330509
19	5.127818
19	4.931886
19	4.742066
19	4.589147
19	4.473488
19	4.405299
19	4.39969
19	4.462444
19	4.592961
19	4.784741
19	5.021626
19	5.287491
19	5.579037
19	5.855595
19	6.120935
19	6.365075
19	6.578451
19	6.765906
19	6.90503
19	7.010224
19	7.082256
19	7.137045
19	7.175876
19	7.212903
19	7.261835
19	7.335071
19	7.428643
19	7.543176
19	7.660819
19	7.760588
19	7.822704
19	7.829062
19	7.779566
19	7.685064
19	7.550814
19	7.401706
19	7.241595
19	7.079904
19	6.924112
19	6.769813
19	6.632382
19	6.497064
19	6.359568
19	6.20951
19	6.044296
19	5.861746
19	5.66776
19	5.468615
19	5.276841
19	5.092549
19	4.942521
19	4.833865
19	4.774293
19	4.76643
19	4.820602
19	4.930091
19	5.088537
19	5.284915
19	5.51633
19	5.764041
19	6.017587
19	6.275614
19	6.531202
19	6.761681
19	6.956379
19	7.118177
19	7.253884
19	7.354737
19	7.429326
19	7.492334
19	7.553566
19	7.619024
19	7.695774
19	7.786423
19	7.885333
19	7.982023
19	8.054784
19	8.086236
19	8.063627
19	7.984547
19	7.852518
19	7.67919
19	7.478303
19	7.253428
19	7.035026
19	6.814975
19	6.598792
19	6.387662
19	6.17126
19	5.965831
19	5.759247
19	5.546791
19	5.332511
19	5.111069
19	4.902991
19	4.70362
19	4.524409
19	4.360941
19	4.251888
19	4.196475
19	4.210803
19	4.300358
19	4.462501
19	4.685179
19	4.948518
19	5.235894
19	5.53401
19	5.818392
19	6.074889
19	6.305937
19	6.50903
19	6.663104
19	6.777928
19	6.859826
19	6.912937
19	6.94955
19	6.976235
19	7.004984
19	7.051702
19	7.12923
19	7.233421
19	7.361415
19	7.492839
19	7.605341
19	7.679862
19	7.699939
19	7.671218
19	7.602986
19	7.507585
19	7.392923
19	7.279371
19	7.169665
19	7.06868
19	6.978187
19	6.893193
19	6.811632
19	6.721944
19	6.611249
19	6.467323
19	6.303944
19	6.122118
19	5.930951
19	5.741077
19	5.560756
19	5.411157
19	5.294495
19	5.217712
19	5.180725
19	5.191713
19	5.241797
19	5.326316
19	5.439004
19	5.577522
19	5.737547
19	5.916525
19	6.117917
19	6.346879
19	6.571982
19	6.7897
19	6.991405
19	7.170392
19	7.330138
19	7.458539
19	7.568431
19	7.667885
19	7.768008
19	7.861288
19	7.956316
19	8.051636
19	8.142913
19	8.223658
19	8.282904
19	8.308742
19	8.289985
19	8.215687
19	8.09045
19	7.917025
19	7.708442
19	7.476536
19	7.217549
19	6.96841
19	6.713649
19	6.458983
19	6.205277
19	5.941437
19	5.694694
19	5.448739
19	5.206358
19	4.970809
19	4.7294
19	4.514993
19	4.313035
19	4.134281
19	3.987249
19	3.882134
19	3.844881
19	3.888953
19	4.01605
19	4.221552
19	4.487239
19	4.784844
19	5.089171
19	5.378328
19	5.658667
19	5.888408
19	6.085273
19	6.241533
19	6.359585
19	6.445175
19	6.49388
19	6.5184
19	6.529501
19	6.541397
19	6.565033
19	6.616083
19	6.704752
19	6.831083
19	6.989187
19	7.151876
19	7.294581
19	7.402883
19	7.477352
19	7.511114
19	7.518694
19	7.509616
19	7.495245
19	7.483358
19	7.478692
19	7.484169
19	7.499196
19	7.518127
19	7.530808
19	7.525004
19	7.485963
19	7.403591
19	7.274167
19	7.107848
19	6.917552
19	6.718239
19	6.510815
19	6.328371
19	6.159848
19	6.0079
19	5.872685
19	5.751465
19	5.638988
19	5.532638
19	5.428738
19	5.328067
19	5.228907
19	5.146019
19	5.089225
19	5.072157
19	5.106981
19	5.207414
19	5.36827
19	5.575005
19	5.821322
19	6.065557
19	6.313943
19	6.553414
19	6.779605
19	6.987698
19	7.178674
19	7.345815
19	7.490452
19	7.611939
19	7.720767
19	7.805412
19	7.881781
19	7.954943
19	8.032253
19	8.118417
19	8.196894
19	8.258807
19	8.284092
19	8.25778
19	8.173608
19	8.040636
19	7.862607
19	7.651918
19	7.415844
19	7.15458
19	6.899134
19	6.640101
19	6.382828
19	6.130111
19	5.87406
19	5.633805
19	5.396842
19	5.164002
19	4.921738
19	4.701445
19	4.492867
19	4.301167
19	4.132372
19	3.991893
19	3.9106
19	3.898775
19	3.96484
19	4.11534
19	4.339076
19	4.614381
19	4.914011
19	5.212612
19	5.50854
19	5.76015
19	5.981361
19	6.167071
19	6.314842
19	6.431138
19	6.507893
19	6.551007
19	6.573441
19	6.585858
19	6.599699
19	6.630327
19	6.692004
19	6.791358
19	6.932624
19	7.086922
19	7.242309
19	7.372044
19	7.465108
19	7.522134
19	7.542655
19	7.536311
19	7.516889
19	7.493545
19	7.473898
19	7.463387
19	7.463016
19	7.471025
19	7.481559
19	7.482297
19	7.461252
19	7.40412
19	7.302349
19	7.152291
19	6.977326
19	6.782976
